idx,home,away,league,season,score,odds,edge,won,llm_verdict,llm_confidence,llm_reason
750,Anderlecht,Oud-Heverlee Leuven,B1,2021,5,4.6,0.0111870266690422,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
754,Sp Gijon,Tenerife,SP2,2021,4,3.0,0.015116068786814096,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
758,Vallecano,Espanol,SP2,2021,4,3.0,0.018139627573664885,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
760,Strasbourg,Lyon,F1,2020_2021,5,3.4,0.010215112732081089,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
763,Sheffield United,Fulham,E0,2020_2021,5,3.4,0.010754162556819102,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
776,Belenenses,Moreirense,P1,2021,5,3.1,0.011153211298627896,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
785,Guingamp,Auxerre,F2,2021,5,3.1,0.012008144201809734,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
790,Sunderland,Crewe,E2,2021,5,3.75,0.013278002389820354,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
791,Oxford,Milton Keynes Dons,E2,2021,5,3.5,0.014367632701729416,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
792,Chievo,Brescia,I2,2021,5,3.25,0.01065111112158168,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
800,Shrewsbury,Bristol Rvs,E2,2021,5,3.4,0.018730420996931285,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
803,Doncaster,Ipswich,E2,2021,5,3.25,0.01695690635622149,False,BET,0.8,"Statistical edge and bookmaker consensus favor draw, despite slight imbalance in Elo ratings."
804,Hull,AFC Wimbledon,E2,2021,5,3.9,0.01651228720194231,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
807,Accrington,Fleetwood Town,E2,2021,5,3.4,0.016099397438933405,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
819,Fuenlabrada,Logrones,SP2,2021,5,3.13,0.01474760120539298,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
820,Ponferradina,Tenerife,SP2,2021,4,2.9,0.015047396110135614,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
822,Lugo,Girona,SP2,2021,5,3.1,0.014106466764465031,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
831,Oviedo,Vallecano,SP2,2021,4,3.0,0.010849167253108138,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
834,Leganes,Zaragoza,SP2,2021,4,3.0,0.01007847684344959,False,BET,0.8,"Statistical edge and bookmaker consensus favor draw, despite home team's slight recent form advantage."
842,Rennes,Angers,F1,2020_2021,5,3.4,0.01255713182988083,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
843,Elche,Valencia,SP1,2020_2021,5,3.25,0.011137463002856951,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
847,Holstein Kiel,Greuther Furth,D2,2021,5,3.6,0.014586586901794318,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
862,Stoke,Brentford,E1,2021,5,3.5,0.014760295375860155,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
864,Gillingham,Fleetwood Town,E2,2021,5,3.5,0.01593275074312228,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
867,Doncaster,Crewe,E2,2021,5,3.75,0.012895057012704103,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
871,Shrewsbury,Rochdale,E2,2021,5,3.6,0.011191970105619065,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
873,Wigan,Plymouth,E2,2021,5,3.4,0.010778443831100382,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
881,Lorient,Marseille,F1,2020_2021,5,3.4,0.013120973101686695,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
885,QPR,Birmingham,E1,2021,5,3.4,0.01433095593393624,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
887,Sheffield Weds,Luton,E1,2021,5,3.6,0.011631955661806415,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
892,Caen,Guingamp,F2,2021,5,3.1,0.013800258897150197,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
894,Union Berlin,Freiburg,D1,2020_2021,5,3.6,0.015598574888285033,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
895,RB Leipzig,Hertha,D1,2020_2021,5,5.0,0.011569966150711458,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
902,Cartagena,Las Palmas,SP2,2021,4,3.0,0.01691065118626961,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
903,Logrones,Lugo,SP2,2021,4,2.88,0.010027324920941938,False,BET,0.8,Statistical edge and balanced match favor draw odds
908,Mainz,M'gladbach,D1,2020_2021,5,4.33,0.012655472576410753,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
912,Chateauroux,Paris FC,F2,2021,5,3.1,0.01578615584290438,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
913,Lazio,Bologna,I1,2020_2021,5,4.4,0.017809339470288232,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
914,Dunkerque,Le Havre,F2,2021,4,3.0,0.01324928264583436,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
916,Clermont,Ajaccio,F2,2021,5,3.5,0.021179579526522885,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
917,Valladolid,Alaves,SP1,2020_2021,4,3.0,0.014078090492186002,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
919,Heidenheim,Osnabruck,D2,2021,5,3.5,0.010287751464222117,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
932,Montpellier,Reims,F1,2020_2021,5,3.5,0.022357379520615284,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
935,Brest,Strasbourg,F1,2020_2021,4,3.88,0.030406289351104343,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
940,Benevento,Napoli,I1,2020_2021,5,6.0,0.016203064075404505,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
943,Moreirense,Maritimo,P1,2021,5,3.2,0.019141942784462962,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
946,Antwerp,Beerschot VA,B1,2021,5,4.0,0.02022188091982141,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
957,Tenerife,Espanol,SP2,2021,4,2.9,0.017755013337850623,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
958,Albacete,Vallecano,SP2,2021,4,3.0,0.0123760186968635,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
964,Alcorcon,Mallorca,SP2,2021,4,2.8,0.01241525769827656,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
968,Gent,Genk,B1,2021,5,3.8,0.01109301521200834,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
973,Milton Keynes Dons,Wigan,E2,2021,5,4.0,0.01815909273201627,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
974,Charlton,Oxford,E2,2021,5,3.5,0.01689050579923801,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
975,Brentford,Norwich,E1,2021,5,3.5,0.011807386957446986,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
977,Rochdale,Sunderland,E2,2021,5,4.2,0.013243549477538363,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
980,Bristol Rvs,Hull,E2,2021,5,3.4,0.01185370045373002,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
982,Ipswich,Gillingham,E2,2021,5,3.8,0.018503601263429093,False,BET,0.8,Statistical edge and bookmaker consensus favor draw odds
983,Crewe,Lincoln,E2,2021,5,3.4,0.012726869342198355,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
984,AFC Wimbledon,Blackpool,E2,2021,5,3.3,0.012432012432012418,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1011,Hamburg,St Pauli,D2,2021,5,4.5,0.012135112751751026,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1016,Stoke,Rotherham,E1,2021,5,3.75,0.016302306363158325,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1023,M'gladbach,RB Leipzig,D1,2020_2021,5,3.75,0.010440527038855396,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1033,Twente,Zwolle,N1,2021,5,3.9,0.011514118380307359,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1036,Augsburg,Mainz,D1,2020_2021,5,3.8,0.012294351319004804,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1040,Rennes,Brest,F1,2020_2021,5,3.75,0.01104762965376771,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1042,Charleroi,Cercle Brugge,B1,2021,5,4.5,0.011347621110600808,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1048,Braunschweig,Nurnberg,D2,2021,5,3.6,0.013430877401465646,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1050,Paderborn,Regensburg,D2,2021,5,3.6,0.01491776777114795,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1052,Rio Ave,Moreirense,P1,2021,5,3.4,0.010653568706225247,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1053,Belenenses,Farense,P1,2021,5,3.1,0.010508364702502382,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1055,Osasuna,Ath Madrid,SP1,2020_2021,5,3.5,0.013327468785613639,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1058,Cittadella,Monza,I2,2021,5,3.2,0.015018941410269993,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1060,Brescia,Virtus Entella,I2,2021,5,3.2,0.011483385167775528,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1067,Osnabruck,Sandhausen,D2,2021,5,3.6,0.01665401473585615,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1068,Rochdale,Bristol Rvs,E2,2021,5,3.4,0.012139011368138497,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1075,Portsmouth,Charlton,E2,2021,5,3.75,0.014928767782147911,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1077,Gillingham,Sunderland,E2,2021,5,3.6,0.010613207704893546,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1078,Chambly,Dunkerque,F2,2021,4,3.0,0.011739251072974077,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1081,Rodez,Auxerre,F2,2021,4,3.0,0.014053076553076582,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1082,Fleetwood Town,Oxford,E2,2021,5,3.3,0.012822069624313648,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1088,Valencia,Getafe,SP1,2020_2021,5,3.1,0.01611259187309866,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1099,Fuenlabrada,Tenerife,SP2,2021,4,2.8,0.01850993328627415,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1105,Gil Vicente,Guimaraes,P1,2021,5,3.1,0.02129323439729669,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1111,Hertha,Wolfsburg,D1,2020_2021,5,3.6,0.011139252166171398,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1113,Standard,Oostende,B1,2021,5,4.0,0.015841159288280282,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1115,Torino,Lazio,I1,2020_2021,5,3.8,0.014244320834445767,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1120,Nimes,Metz,F1,2020_2021,5,3.4,0.015616274632181737,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1134,Logrones,Alcorcon,SP2,2021,4,2.88,0.021633284036805145,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1137,Sp Gijon,Castellon,SP2,2021,4,2.9,0.010153801600438217,False,BET,0.8,Statistical edge and balanced match favor draw odds
1139,Verona,Benevento,I1,2020_2021,5,3.6,0.014146411736634001,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1142,Villarreal,Valladolid,SP1,2020_2021,5,4.1,0.0112066344237218,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1143,Amiens,Toulouse,F2,2021,4,3.0,0.011665267786649558,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1147,Blackpool,Wigan,E2,2021,5,4.2,0.010913455135423106,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1153,Lincoln,Portsmouth,E2,2021,5,3.6,0.018590212716287247,False,BET,0.85,Statistical edge and bookmaker consensus favor draw odds
1154,Oxford,Rochdale,E2,2021,5,3.9,0.011475529443098487,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1158,Northampton,Milton Keynes Dons,E2,2021,5,3.6,0.014170813157991569,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1161,Huddersfield,Bristol City,E1,2021,5,3.3,0.015320339331701738,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1163,Zaragoza,Girona,SP2,2021,5,3.1,0.010551162822895088,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1166,Reading,Preston,E1,2021,5,3.25,0.013675600748099315,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1168,Nott'm Forest,Coventry,E1,2021,5,3.75,0.017901894219473302,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1174,Aberdeen,Hibernian,SC0,2021,5,3.5,0.016101137424666845,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1180,Strasbourg,Marseille,F1,2020_2021,5,3.3,0.01113140399576018,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
1186,Sandhausen,Braunschweig,D2,2021,5,3.7,0.010495892490153647,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1190,Grenoble,Le Havre,F2,2021,4,3.0,0.018526878185654627,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1194,St Truiden,Genk,B1,2021,5,3.5,0.010784657309799661,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1202,Mirandes,Sp Gijon,SP2,2021,4,2.88,0.018397262588712437,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1204,Chateauroux,Pau FC,F2,2021,4,3.0,0.013316888316888376,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1206,Auxerre,Amiens,F2,2021,4,2.95,0.012179972909031223,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1208,Clermont,Guingamp,F2,2021,5,3.25,0.010195843417169559,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1212,Stuttgart,Ein Frankfurt,D1,2020_2021,5,3.8,0.013431238239886567,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1213,RB Leipzig,Freiburg,D1,2020_2021,4,6.0,0.024263054742237777,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1214,Mainz,Schalke 04,D1,2020_2021,5,3.6,0.01188408844479627,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1216,Blackburn,QPR,E1,2021,5,3.7,0.010691363632540196,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1217,Birmingham,Bournemouth,E1,2021,5,3.4,0.011808886038013111,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1221,Huesca,Eibar,SP1,2020_2021,5,3.3,0.01736107879948684,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1224,Famalicao,Maritimo,P1,2021,5,3.3,0.010634062605388739,False,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
1230,Barcelona,Betis,SP1,2020_2021,4,5.75,0.019500324464633345,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1235,Cosenza,Brescia,I2,2021,5,3.1,0.011173868123877273,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1237,Nurnberg,Fortuna Dusseldorf,D2,2021,5,3.5,0.015607812998415571,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1251,Man City,Liverpool,E0,2020_2021,5,4.2,0.01226624252940045,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1261,Cercle Brugge,Waregem,B1,2021,5,4.1,0.01663564766309797,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1267,Utrecht,Ajax,N1,2021,5,4.33,0.012261447458898317,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1268,Feyenoord,Groningen,N1,2021,5,4.0,0.016357146620304464,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1273,Antwerp,Standard,B1,2021,5,3.4,0.011214820162048167,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1289,Pescara,Cittadella,I2,2021,5,3.1,0.011086907722603623,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1291,Lens,Reims,F1,2020_2021,5,3.4,0.013821661302374888,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1297,Virtus Entella,Lecce,I2,2021,5,3.1,0.011881244288837411,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1302,Girona,Las Palmas,SP2,2021,5,3.1,0.011251277375388335,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1305,Shrewsbury,Swindon,E2,2021,5,3.5,0.015444455986491412,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
1306,Lugo,Albacete,SP2,2021,5,3.2,0.011349298018570764,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1307,Virtus Entella,Venezia,I2,2021,5,3.1,0.01313237753789187,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1309,Hull,Burton,E2,2021,5,4.8,0.012126081960482066,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1312,Fuenlabrada,Espanol,SP2,2021,4,3.0,0.010011828633210429,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
1313,Almeria,Mirandes,SP2,2021,5,3.2,0.014108194597883872,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
